# Weekly All Cause, Pneumonia, and Influenza Mortality for London, United Kingdom from 1842-1950.
# This spreadsheet was created 28 March 2011 by Kelly Hancock.
# From the 13th week of 1902 until the end of 1910 ""pneumonia"" becomes a summation of lobar, broncho, epidemic and not defined.
# From 1910 until 1940 ""pneumonia"" becomes a summation of broncho pneumonia, lobar pneumonia, and pneumonia type not distinguished.
# From 1940 on pneumonia is entered as pneumonia all forms and no longer requires summation.
year.from,month.from,day.from,year.to,month.to,day.to,week.number,numdate,death.all.causes.all.ages,influenza,pneumonia,,,,
1875,11,27,1875,12,4,48,1875.92602739726,1628,0,111,,,,
1875,12,4,1875,12,11,49,1875.94520547945,1856,0,132,,,,
1875,12,11,1875,12,18,50,1875.96438356164,1834,0,96,,,,
1875,12,18,1875,12,25,51,1875.98356164384,1603,0,116,,,,
1875,12,25,1876,1,1,52,1876.00273972603,1782,0,103,,,,
1876,1,1,1876,1,8,1,1876.02191780822,1526,1,81,,,,
1876,1,8,1876,1,15,2,1876.04109589041,1590,0,87,,,,
1876,1,15,1876,1,22,3,1876.0602739726,1782,1,115,,,,
1876,1,22,1876,1,29,4,1876.07945205479,1637,1,91,,,,
1876,1,29,1876,2,5,5,1876.09863013699,1771,2,101,,,,
1876,2,5,1876,2,12,6,1876.11780821918,1610,1,91,,,,
1876,2,12,1876,2,19,7,1876.13698630137,2005,0,118,,,,
1876,2,19,1876,2,26,8,1876.15616438356,1691,2,111,,,,
1876,2,26,1876,3,4,9,1876.17534246575,1544,2,104,,,,
1876,3,4,1876,3,11,10,1876.19452054795,1455,0,74,,,,
1876,3,11,1876,3,18,11,1876.21369863014,1546,0,87,,,,
1876,3,18,1876,3,25,12,1876.23287671233,1615,0,90,,,,
1876,3,25,1876,4,1,13,1876.25205479452,1696,3,94,,,,
1876,4,1,1876,4,8,14,1876.27123287671,1581,0,106,,,,
1876,4,8,1876,4,15,15,1876.2904109589,1434,0,97,,,,
1876,4,15,1876,4,22,16,1876.3095890411,1631,0,100,,,,
1876,4,22,1876,4,29,17,1876.32876712329,1524,0,96,,,,
1876,4,29,1876,5,6,18,1876.34794520548,1416,1,83,,,,
1876,5,6,1876,5,13,19,1876.36712328767,1457,0,93,,,,
1876,5,13,1876,5,20,20,1876.38630136986,1341,0,85,,,,
1876,5,20,1876,5,27,21,1876.40547945205,1446,1,89,,,,
1876,5,27,1876,6,3,22,1876.42465753425,1343,0,83,,,,
1876,6,3,1876,6,10,23,1876.44383561644,1286,0,67,,,,
1876,6,10,1876,6,17,24,1876.46301369863,1280,0,73,,,,
1876,6,17,1876,6,24,25,1876.48219178082,1304,0,68,,,,
1876,6,24,1876,7,1,26,1876.50136986301,1175,0,60,,,,
1876,7,1,1876,7,8,27,1876.52054794521,1322,0,56,,,,
1876,7,8,1876,7,15,28,1876.5397260274,1475,0,45,,,,
1876,7,15,1876,7,22,29,1876.55890410959,1878,0,53,,,,
1876,7,22,1876,7,29,30,1876.57808219178,1973,0,43,,,,
1876,7,29,1876,8,5,31,1876.59726027397,1679,0,53,,,,
1876,8,5,1876,8,12,32,1876.61643835616,1572,0,63,,,,
1876,8,12,1876,8,19,33,1876.63561643836,1509,0,52,,,,
1876,8,19,1876,8,26,34,1876.65479452055,1370,0,50,,,,
1876,8,26,1876,9,2,35,1876.67397260274,1288,0,53,,,,
1876,9,2,1876,9,9,36,1876.69315068493,1231,0,47,,,,
1876,9,9,1876,9,16,37,1876.71232876712,1119,0,46,,,,
1876,9,16,1876,9,23,38,1876.73150684932,1280,1,65,,,,
1876,9,23,1876,9,30,39,1876.75068493151,1230,0,57,,,,
1876,9,30,1876,10,7,40,1876.7698630137,1200,0,76,,,,
1876,10,7,1876,10,14,41,1876.78904109589,1257,0,67,,,,
1876,10,14,1876,10,21,42,1876.80821917808,1224,2,80,,,,
1876,10,21,1876,10,28,43,1876.82739726027,1277,1,84,,,,
1876,10,28,1876,11,4,44,1876.84657534247,1403,1,96,,,,
1876,11,4,1876,11,11,45,1876.86575342466,1635,1,117,,,,
1876,11,11,1876,11,18,46,1876.88493150685,1886,0,153,,,,
1876,11,18,1876,11,25,47,1876.90410958904,1504,0,102,,,,
1876,11,25,1876,12,2,48,1876.92328767123,1558,0,98,,,,
1876,12,2,1876,12,9,49,1876.94246575342,1446,0,79,,,,
1876,12,9,1876,12,16,50,1876.96164383562,1443,2,74,,,,
1876,12,16,1876,12,23,51,1876.98082191781,1456,0,74,,,,
1876,12,23,1876,12,30,52,1877,1510,0,83,,,,
1876,12,30,1877,1,6,1,1877.01917808219,1507,1,83,,,,
1877,1,6,1877,1,13,2,1877.03561643836,1358,0,46,,,,
1877,1,13,1877,1,20,3,1877.05479452055,1491,0,70,,,,
1877,1,20,1877,1,27,4,1877.07397260274,1425,1,72,,,,
1877,1,27,1877,2,3,5,1877.09315068493,1528,0,92,,,,
1877,2,3,1877,2,10,6,1877.11232876712,1504,1,78,,,,
1877,2,10,1877,2,17,7,1877.13150684931,1462,0,83,,,,
1877,2,17,1877,2,24,8,1877.15068493151,1495,0,66,,,,
1877,2,24,1877,3,3,9,1877.1698630137,1529,0,64,,,,
1877,3,3,1877,3,10,10,1877.18904109589,1782,0,98,,,,
1877,3,10,1877,3,17,11,1877.20821917808,1800,0,129,,,,
1877,3,17,1877,3,24,12,1877.22739726027,1802,0,115,,,,
1877,3,24,1877,3,31,13,1877.24657534247,2052,1,152,,,,
1877,3,31,1877,4,7,14,1877.26575342466,1922,1,131,,,,
1877,4,7,1877,4,14,15,1877.28493150685,1714,2,99,,,,
1877,4,14,1877,4,21,16,1877.30410958904,1532,2,89,,,,
1877,4,21,1877,4,28,17,1877.32328767123,1557,1,93,,,,
1877,4,28,1877,5,5,18,1877.34246575342,1490,0,87,,,,
1877,5,5,1877,5,12,19,1877.36164383562,1613,0,106,,,,
1877,5,12,1877,5,19,20,1877.38082191781,1564,0,98,,,,
1877,5,19,1877,5,26,21,1877.4,1392,0,91,,,,
1877,5,26,1877,6,2,22,1877.41917808219,1443,0,72,,,,
1877,6,2,1877,6,9,23,1877.43835616438,1429,1,70,,,,
1877,6,9,1877,6,16,24,1877.45753424658,1315,0,71,,,,
1877,6,16,1877,6,23,25,1877.47671232877,1271,0,46,,,,
1877,6,23,1877,6,30,26,1877.49589041096,1300,0,54,,,,
1877,6,30,1877,7,7,27,1877.51506849315,1322,0,46,,,,
1877,7,7,1877,7,14,28,1877.53424657534,1449,0,56,,,,
1877,7,14,1877,7,21,29,1877.55342465753,1438,0,43,,,,
1877,7,21,1877,7,28,30,1877.57260273973,1430,0,59,,,,
1877,7,28,1877,8,4,31,1877.59178082192,1439,0,45,,,,
1877,8,4,1877,8,11,32,1877.61095890411,1293,0,41,,,,
1877,8,11,1877,8,18,33,1877.6301369863,1309,0,24,,,,
1877,8,18,1877,8,25,34,1877.64931506849,1261,0,37,,,,
1877,8,25,1877,9,1,35,1877.66849315068,1238,0,29,,,,
1877,9,1,1877,9,8,36,1877.68767123288,1180,0,35,,,,
1877,9,8,1877,9,15,37,1877.70684931507,1261,0,48,,,,
1877,9,15,1877,9,22,38,1877.72602739726,1179,0,40,,,,
1877,9,22,1877,9,29,39,1877.74520547945,1237,0,43,,,,
1877,9,29,1877,10,6,40,1877.76438356164,1308,0,68,,,,
1877,10,6,1877,10,13,41,1877.78356164384,1321,1,71,,,,
1877,10,13,1877,10,20,42,1877.80273972603,1403,0,89,,,,
1877,10,20,1877,10,27,43,1877.82191780822,1499,0,113,,,,
1877,10,27,1877,11,3,44,1877.84109589041,1447,0,99,,,,
1877,11,3,1877,11,10,45,1877.8602739726,1448,0,98,,,,
1877,11,10,1877,11,17,46,1877.87945205479,1435,0,89,,,,
1877,11,17,1877,11,24,47,1877.89863013699,1571,0,104,,,,
1877,11,24,1877,12,1,48,1877.91780821918,1579,1,116,,,,
1877,12,1,1877,12,8,49,1877.93698630137,1547,1,92,,,,
1877,12,8,1877,12,15,50,1877.95616438356,1613,0,104,,,,
1877,12,15,1877,12,22,51,1877.97534246575,1761,0,109,,,,
1877,12,22,1877,12,29,52,1877.99452054795,1757,1,115,,,,
1877,12,29,1878,1,5,1,1878.01369863014,1892,0,123,,,,
1878,1,5,1878,1,12,2,1878.03287671233,1760,0,121,,,,
1878,1,12,1878,1,19,3,1878.05205479452,1903,1,118,,,,
1878,1,19,1878,1,26,4,1878.07123287671,1864,1,91,,,,
1878,1,26,1878,2,2,5,1878.0904109589,1703,0,111,,,,
1878,2,2,1878,2,9,6,1878.1095890411,1813,0,111,,,,
1878,2,9,1878,2,16,7,1878.12876712329,1927,1,122,,,,
1878,2,16,1878,2,23,8,1878.14794520548,1756,0,92,,,,
1878,2,23,1878,3,2,9,1878.16712328767,1637,1,98,,,,
1878,3,2,1878,3,9,10,1878.18630136986,1580,0,90,,,,
1878,3,9,1878,3,16,11,1878.20547945205,1526,0,82,,,,
1878,3,16,1878,3,23,12,1878.22465753425,1676,1,93,,,,
1878,3,23,1878,3,30,13,1878.24383561644,1766,0,121,,,,
1878,3,30,1878,4,6,14,1878.26301369863,1877,0,130,,,,
1878,4,6,1878,4,13,15,1878.28219178082,1895,0,137,,,,
1878,4,13,1878,4,20,16,1878.30136986301,1773,0,104,,,,
1878,4,20,1878,4,27,17,1878.32054794521,1661,0,98,,,,
1878,4,27,1878,5,4,18,1878.3397260274,1545,0,93,,,,
1878,5,4,1878,5,11,19,1878.35890410959,1383,0,71,,,,
1878,5,11,1878,5,18,20,1878.37808219178,1380,0,60,,,,
1878,5,18,1878,5,25,21,1878.39726027397,1381,0,64,,,,
1878,5,25,1878,6,1,22,1878.41643835616,1419,0,57,,,,
1878,6,1,1878,6,8,23,1878.43561643836,1481,0,72,,,,
1878,6,8,1878,6,15,24,1878.45479452055,1300,0,54,,,,
1878,6,15,1878,6,22,25,1878.47397260274,1391,0,56,,,,
1878,6,22,1878,6,29,26,1878.49315068493,1570,0,82,,,,
1878,6,29,1878,7,6,27,1878.51232876712,1511,0,60,,,,
1878,7,6,1878,7,13,28,1878.53150684932,1589,1,55,,,,
1878,7,13,1878,7,20,29,1878.55068493151,1787,0,81,,,,
1878,7,20,1878,7,27,30,1878.5698630137,1792,0,59,,,,
1878,7,27,1878,8,3,31,1878.58904109589,1877,0,53,,,,
1878,8,3,1878,8,10,32,1878.60821917808,1694,0,48,,,,
1878,8,10,1878,8,17,33,1878.62739726027,1517,0,46,,,,
1878,8,17,1878,8,24,34,1878.64657534247,1433,0,43,,,,
1878,8,24,1878,8,31,35,1878.66575342466,1365,0,46,,,,
1878,8,31,1878,9,7,36,1878.68493150685,1260,0,53,,,,
1878,9,7,1878,9,14,37,1878.70410958904,1259,0,62,,,,
1878,9,14,1878,9,21,38,1878.72328767123,1250,0,62,,,,
1878,9,21,1878,9,28,39,1878.74246575342,1355,0,58,,,,
1878,9,28,1878,10,5,40,1878.76164383562,1355,0,61,,,,
1878,10,5,1878,10,12,41,1878.78082191781,1418,0,86,,,,
1878,10,12,1878,10,19,42,1878.8,1369,0,73,,,,
1878,10,19,1878,10,26,43,1878.81917808219,1446,1,90,,,,
1878,10,26,1878,11,2,44,1878.83835616438,1386,1,90,,,,
1878,11,2,1878,11,9,45,1878.85753424658,1590,0,106,,,,
1878,11,9,1878,11,16,46,1878.87671232877,1665,0,100,,,,
1878,11,16,1878,11,23,47,1878.89589041096,1547,0,107,,,,
1878,11,23,1878,11,30,48,1878.91506849315,1624,0,79,,,,
1878,11,30,1878,12,7,49,1878.93424657534,2016,0,101,,,,
1878,12,7,1878,12,14,50,1878.95342465753,1698,1,101,,,,
1878,12,14,1878,12,21,51,1878.97260273973,2133,0,124,,,,
1878,12,21,1878,12,28,52,1878.99178082192,1900,0,103,,,,
1878,12,28,1879,1,4,1,1879.01095890411,1900,0,97,,,,
1879,1,4,1879,1,11,2,1879.0301369863,1873,0,117,,,,
1879,1,11,1879,1,18,3,1879.04931506849,1947,0,108,,,,
1879,1,18,1879,1,25,4,1879.06849315068,1812,0,87,,,,
1879,1,25,1879,2,1,5,1879.08767123288,1821,0,103,,,,
1879,2,1,1879,2,8,6,1879.10684931507,1839,1,129,,,,
1879,2,8,1879,2,15,7,1879.12602739726,1646,0,102,,,,
1879,2,15,1879,2,22,8,1879.14520547945,1645,0,119,,,,
1879,2,22,1879,3,1,9,1879.16438356164,1771,0,91,,,,
1879,3,1,1879,3,8,10,1879.18356164384,2023,1,125,,,,
1879,3,8,1879,3,15,11,1879.20273972603,1989,1,144,,,,
1879,3,15,1879,3,22,12,1879.22191780822,2085,1,161,,,,
1879,3,22,1879,3,29,13,1879.24109589041,2078,0,162,,,,
1879,3,29,1879,4,5,14,1879.2602739726,1958,1,127,,,,
1879,4,5,1879,4,12,15,1879.27945205479,1786,2,147,,,,
1879,4,12,1879,4,19,16,1879.29863013699,1757,0,125,,,,
1879,4,19,1879,4,26,17,1879.31780821918,1771,0,106,,,,
1879,4,26,1879,5,3,18,1879.33698630137,1648,0,97,,,,
1879,5,3,1879,5,10,19,1879.35616438356,1582,0,86,,,,
1879,5,10,1879,5,17,20,1879.37534246575,1532,0,105,,,,
1879,5,17,1879,5,24,21,1879.39452054795,1497,1,104,,,,
1879,5,24,1879,5,31,22,1879.41369863014,1427,0,93,,,,
1879,5,31,1879,6,7,23,1879.43287671233,1351,0,68,,,,
1879,6,7,1879,6,14,24,1879.45205479452,1351,0,72,,,,
1879,6,14,1879,6,21,25,1879.47123287671,1316,0,72,,,,
1879,6,21,1879,6,28,26,1879.4904109589,1272,0,47,,,,
1879,6,28,1879,7,5,27,1879.5095890411,1208,0,59,,,,
1879,7,5,1879,7,12,28,1879.52876712329,1179,0,47,,,,
1879,7,12,1879,7,19,29,1879.54794520548,1190,0,43,,,,
1879,7,19,1879,7,26,30,1879.56712328767,1208,0,54,,,,
1879,7,26,1879,8,2,31,1879.58630136986,1349,0,62,,,,
1879,8,2,1879,8,9,32,1879.60547945205,1223,0,47,,,,
1879,8,9,1879,8,16,33,1879.62465753425,1349,0,57,,,,
1879,8,16,1879,8,23,34,1879.64383561644,1322,0,61,,,,
1879,8,23,1879,8,30,35,1879.66301369863,1391,0,43,,,,
1879,8,30,1879,9,6,36,1879.68219178082,1393,0,36,,,,
1879,9,6,1879,9,13,37,1879.70136986301,1262,0,46,,,,
1879,9,13,1879,9,20,38,1879.72054794521,1366,1,62,,,,
1879,9,20,1879,9,27,39,1879.7397260274,1193,0,58,,,,
1879,9,27,1879,10,4,40,1879.75890410959,1318,0,68,,,,
1879,10,4,1879,10,11,41,1879.77808219178,1366,0,66,,,,
1879,10,11,1879,10,18,42,1879.79726027397,1499,0,73,,,,
1879,10,18,1879,10,25,43,1879.81643835616,1561,0,114,,,,
1879,10,25,1879,11,1,44,1879.83561643836,1501,0,99,,,,
1879,11,1,1879,11,8,45,1879.85479452055,1524,0,104,,,,
1879,11,8,1879,11,15,46,1879.87397260274,1609,0,107,,,,
1879,11,15,1879,11,22,47,1879.89315068493,1760,0,147,,,,
1879,11,22,1879,11,29,48,1879.91232876712,1802,0,153,,,,
1879,11,29,1879,12,6,49,1879.93150684932,1888,0,135,,,,
1879,12,6,1879,12,13,50,1879.95068493151,2132,0,149,,,,
1879,12,13,1879,12,20,51,1879.9698630137,2204,0,167,,,,
1879,12,20,1879,12,27,52,1879.98904109589,1878,0,125,,,,
1879,12,27,1880,1,3,53,1880.00821917808,2188,0,154,,,,
1880,1,3,1880,1,10,1,1880.02739726027,1754,0,108,,,,
1880,1,10,1880,1,17,2,1880.04657534247,1730,0,113,,,,
1880,1,17,1880,1,24,3,1880.06575342466,1900,0,120,,,,
1880,1,24,1880,1,31,4,1880.08493150685,2200,0,149,,,,
1880,1,31,1880,2,7,5,1880.10410958904,3376,2,212,,,,
1880,2,7,1880,2,14,6,1880.12328767123,2495,2,171,,,,
1880,2,14,1880,2,21,7,1880.14246575342,2016,0,148,,,,
1880,2,21,1880,2,28,8,1880.16164383562,1662,0,104,,,,
1880,2,28,1880,3,6,9,1880.18082191781,1607,1,91,,,,
1880,3,6,1880,3,13,10,1880.2,1442,0,83,,,,
1880,3,13,1880,3,20,11,1880.21917808219,1465,0,64,,,,
1880,3,20,1880,3,27,12,1880.23835616438,1505,0,85,,,,
1880,3,27,1880,4,3,13,1880.25753424658,1732,0,92,,,,
1880,4,3,1880,4,10,14,1880.27671232877,1532,0,103,,,,
1880,4,10,1880,4,17,15,1880.29589041096,1519,0,78,,,,
1880,4,17,1880,4,24,16,1880.31506849315,1417,0,90,,,,
1880,4,24,1880,5,1,17,1880.33424657534,1387,0,73,,,,
1880,5,1,1880,5,8,18,1880.35342465753,1416,0,80,,,,
1880,5,8,1880,5,15,19,1880.37260273973,1389,0,83,,,,
1880,5,15,1880,5,22,20,1880.39178082192,1297,0,66,,,,
1880,5,22,1880,5,29,21,1880.41095890411,1333,0,60,,,,
1880,5,29,1880,6,5,22,1880.4301369863,1306,0,60,,,,
1880,6,5,1880,6,12,23,1880.44931506849,1294,0,72,,,,
1880,6,12,1880,6,19,24,1880.46849315068,1243,0,67,,,,
1880,6,19,1880,6,26,25,1880.48767123288,1273,0,52,,,,
1880,6,26,1880,7,3,26,1880.50684931507,1300,1,64,,,,
1880,7,3,1880,7,10,27,1880.52602739726,1326,0,51,,,,
1880,7,10,1880,7,17,28,1880.54520547945,1441,0,71,,,,
1880,7,17,1880,7,24,29,1880.56438356164,1482,0,42,,,,
1880,7,24,1880,7,31,30,1880.58356164384,1746,1,52,,,,
1880,7,31,1880,8,7,31,1880.60273972603,1698,0,47,,,,
1880,8,7,1880,8,14,32,1880.62191780822,1670,0,47,,,,
1880,8,14,1880,8,21,33,1880.64109589041,1492,0,48,,,,
1880,8,21,1880,8,28,34,1880.6602739726,1488,0,40,,,,
1880,8,28,1880,9,4,35,1880.67945205479,1460,0,43,,,,
1880,9,4,1880,9,11,36,1880.69863013699,1391,0,38,,,,
1880,9,11,1880,9,18,37,1880.71780821918,1438,1,45,,,,
1880,9,18,1880,9,25,38,1880.73698630137,1441,1,41,,,,
1880,9,25,1880,10,2,39,1880.75616438356,1353,0,51,,,,
1880,10,2,1880,10,9,40,1880.77534246575,1398,0,69,,,,
1880,10,9,1880,10,16,41,1880.79452054795,1405,0,68,,,,
1880,10,16,1880,10,23,42,1880.81369863014,1518,0,77,,,,
1880,10,23,1880,10,30,43,1880.83287671233,1521,1,66,,,,
1880,10,30,1880,11,6,44,1880.85205479452,1513,0,92,,,,
1880,11,6,1880,11,13,45,1880.87123287671,1636,,,,,,
1880,11,13,1880,11,20,46,1880.8904109589,1489,0,97,,,,
1880,11,20,1880,11,27,47,1880.9095890411,1521,0,104,,,,
1880,11,27,1880,12,4,48,1880.92876712329,1446,0,87,,,,
1880,12,4,1880,12,11,49,1880.94794520548,1398,0,78,,,,
1880,12,11,1880,12,18,50,1880.96712328767,1377,0,79,,,,
1880,12,18,1880,12,25,51,1880.98630136986,1242,0,71,,,,
1880,12,25,1881,1,1,52,1881.00547945205,1648,0,82,,,,
1881,1,1,1881,1,8,1,1881.02191780822,1510,2,85,,,,
1881,1,8,1881,1,15,2,1881.04109589041,1604,1,95,,,,
1881,1,15,1881,1,22,3,1881.0602739726,2016,0,97,,,,
1881,1,22,1881,1,29,4,1881.07945205479,2113,1,120,,,,
1881,1,29,1881,2,5,5,1881.09863013699,1926,0,120,,,,
1881,2,5,1881,2,12,6,1881.11780821918,1633,0,91,,,,
1881,2,12,1881,2,19,7,1881.13698630137,1564,1,94,,,,
1881,2,19,1881,2,26,8,1881.15616438356,1525,0,71,,,,
1881,2,26,1881,3,5,9,1881.17534246575,1633,0,75,,,,
1881,3,5,1881,3,12,10,1881.19452054795,1590,0,91,,,,
1881,3,12,1881,3,19,11,1881.21369863014,1459,0,77,,,,
1881,3,19,1881,3,26,12,1881.23287671233,1516,0,85,,,,
1881,3,26,1881,4,2,13,1881.25205479452,1547,0,88,,,,
1881,4,2,1881,4,9,14,1881.27123287671,1532,0,94,,,,
1881,4,9,1881,4,16,15,1881.2904109589,1636,0,105,,,,
1881,4,16,1881,4,23,16,1881.3095890411,1600,0,89,,,,
1881,4,23,1881,4,30,17,1881.32876712329,1550,0,99,,,,
1881,4,30,1881,5,7,18,1881.34794520548,1472,0,99,,,,
1881,5,7,1881,5,14,19,1881.36712328767,1427,0,87,,,,
1881,5,14,1881,5,21,20,1881.38630136986,1488,0,86,,,,
1881,5,21,1881,5,28,21,1881.40547945205,1452,0,80,,,,
1881,5,28,1881,6,4,22,1881.42465753425,1507,0,84,,,,
1881,6,4,1881,6,11,23,1881.44383561644,1346,0,70,,,,
1881,6,11,1881,6,18,24,1881.46301369863,1403,0,78,,,,
1881,6,18,1881,6,25,25,1881.48219178082,1399,0,75,,,,
1881,6,25,1881,7,2,26,1881.50136986301,1440,0,71,,,,
1881,7,2,1881,7,9,27,1881.52054794521,1585,0,59,,,,
1881,7,9,1881,7,16,28,1881.5397260274,1816,0,50,,,,
1881,7,16,1881,7,23,29,1881.55890410959,1943,0,48,,,,
1881,7,23,1881,7,30,30,1881.57808219178,2000,0,57,,,,
1881,7,30,1881,8,6,31,1881.59726027397,1717,0,60,,,,
1881,8,6,1881,8,13,32,1881.61643835616,1578,0,47,,,,
1881,8,13,1881,8,20,33,1881.63561643836,1474,0,45,,,,
1881,8,20,1881,8,27,34,1881.65479452055,1342,0,41,,,,
1881,8,27,1881,9,3,35,1881.67397260274,1190,0,34,,,,
1881,9,3,1881,9,10,36,1881.69315068493,1229,0,31,,,,
1881,9,10,1881,9,17,37,1881.71232876712,1151,0,37,,,,
1881,9,17,1881,9,24,38,1881.73150684932,1279,0,52,,,,
1881,9,24,1881,10,1,39,1881.75068493151,1217,0,55,,,,
1881,10,1,1881,10,8,40,1881.7698630137,1362,,,,,,
1881,10,8,1881,10,15,41,1881.78904109589,1460,0,77,,,,
1881,10,15,1881,10,22,42,1881.80821917808,1586,0,96,,,,
1881,10,22,1881,10,29,43,1881.82739726027,1588,1,101,,,,
1881,10,29,1881,11,5,44,1881.84657534247,1645,0,102,,,,
1881,11,5,1881,11,12,45,1881.86575342466,1636,0,134,,,,
1881,11,12,1881,11,19,46,1881.88493150685,1434,0,85,,,,
1881,11,19,1881,11,26,47,1881.90410958904,1600,0,92,,,,
1881,11,26,1881,12,3,48,1881.92328767123,1460,1,98,,,,
1881,12,3,1881,12,10,49,1881.94246575342,1521,0,80,,,,
1881,12,10,1881,12,17,50,1881.96164383562,1636,0,90,,,,
1881,12,17,1881,12,24,51,1881.98082191781,1655,0,87,,,,
1881,12,24,1881,12,31,52,1882,2079,0,133,,,,
1882,1,1,1882,1,7,1,1882.01917808219,1858,0,109,,,,
1882,1,7,1882,1,14,2,1882.03835616438,1737,0,115,,,,
1882,1,14,1882,1,21,3,1882.05753424658,1700,0,96,,,,
1882,1,21,1882,1,28,4,1882.07671232877,1971,0,102,,,,
1882,1,28,1882,2,4,5,1882.09589041096,2023,0,146,,,,
1882,2,4,1882,2,11,6,1882.11506849315,2632,0,185,,,,
1882,2,11,1882,2,18,7,1882.13424657534,2188,0,167,,,,
1882,2,18,1882,2,25,8,1882.15342465753,1941,0,128,,,,
1882,2,25,1882,3,4,9,1882.17260273973,1790,0,98,,,,
1882,3,4,1882,3,11,10,1882.19178082192,1793,1,114,,,,
1882,3,11,1882,3,18,11,1882.21095890411,1691,0,105,,,,
1882,3,18,1882,3,25,12,1882.2301369863,1827,0,118,,,,
1882,3,25,1882,4,1,13,1882.24931506849,1655,0,102,,,,
1882,4,1,1882,4,8,14,1882.26849315068,1596,0,86,,,,
1882,4,8,1882,4,15,15,1882.28767123288,1727,0,118,,,,
1882,4,15,1882,4,22,16,1882.30684931507,1573,0,81,,,,
1882,4,22,1882,4,29,17,1882.32602739726,1520,0,106,,,,
1882,4,29,1882,5,6,18,1882.34520547945,1495,0,65,,,,
1882,5,6,1882,5,13,19,1882.36438356164,1433,0,69,,,,
1882,5,13,1882,5,20,20,1882.38356164384,1419,0,55,,,,
1882,5,20,1882,5,27,21,1882.40273972603,1435,0,74,,,,
1882,5,27,1882,6,3,22,1882.42191780822,1304,0,71,,,,
1882,6,3,1882,6,10,23,1882.44109589041,1369,0,72,,,,
1882,6,10,1882,6,17,24,1882.4602739726,1335,0,66,,,,
1882,6,17,1882,6,24,25,1882.47945205479,1387,1,48,,,,
1882,6,24,1882,7,1,26,1882.49863013699,1303,0,60,,,,
1882,7,1,1882,7,8,27,1882.51780821918,1293,0,56,,,,
1882,7,8,1882,7,15,28,1882.53698630137,1347,0,55,,,,
1882,7,15,1882,7,22,29,1882.55616438356,1321,0,43,,,,
1882,7,22,1882,7,29,30,1882.57534246575,1399,0,56,,,,
1882,7,29,1882,8,5,31,1882.59452054795,1369,0,68,,,,
1882,8,5,1882,8,12,32,1882.61369863014,1432,0,66,,,,
1882,8,12,1882,8,19,33,1882.63287671233,1528,0,45,,,,
1882,8,19,1882,8,26,34,1882.65205479452,1401,0,51,,,,
1882,8,26,1882,9,2,35,1882.67123287671,1473,0,53,,,,
1882,9,2,1882,9,9,36,1882.6904109589,1322,0,44,,,,
1882,9,9,1882,9,16,37,1882.7095890411,1269,0,46,,,,
1882,9,16,1882,9,23,38,1882.72876712329,1450,1,67,,,,
1882,9,23,1882,9,30,39,1882.74794520548,1449,0,85,,,,
1882,9,30,1882,10,7,40,1882.76712328767,1422,0,81,,,,
1882,10,7,1882,10,14,41,1882.78630136986,1563,0,75,,,,
1882,10,14,1882,10,21,42,1882.80547945205,1444,1,71,,,,
1882,10,21,1882,10,28,43,1882.82465753425,1466,0,94,,,,
1882,10,28,1882,11,4,44,1882.84383561644,1502,0,103,,,,
1882,11,4,1882,11,11,45,1882.86301369863,1493,0,92,,,,
1882,11,11,1882,11,18,46,1882.88219178082,1571,0,81,,,,
1882,11,18,1882,11,25,47,1882.90136986301,1681,2,101,,,,
1882,11,25,1882,12,2,48,1882.92054794521,1605,0,106,,,,
1882,12,2,1882,12,9,49,1882.9397260274,1669,0,107,,,,
1882,12,9,1882,12,16,50,1882.95890410959,1996,0,127,,,,
1882,12,16,1882,12,23,51,1882.97808219178,2019,0,132,,,,
1882,12,23,1882,12,30,52,1882.99726027397,1719,0,94,,,,
1882,12,30,1883,1,6,1,1883.01643835616,1556,1,91,,,,
1883,1,6,1883,1,13,2,1883.03561643836,1567,0,93,,,,
1883,1,13,1883,1,20,3,1883.05479452055,1663,0,82,,,,
1883,1,20,1883,1,27,4,1883.07397260274,1548,1,87,,,,
1883,1,27,1883,2,3,5,1883.09315068493,1643,0,76,,,,
1883,2,3,1883,2,10,6,1883.11232876712,1631,0,100,,,,
1883,2,10,1883,2,17,7,1883.13150684931,1525,0,98,,,,
1883,2,17,1883,2,24,8,1883.15068493151,1554,2,78,,,,
1883,2,24,1883,3,3,9,1883.1698630137,1590,0,89,,,,
1883,3,3,1883,3,10,10,1883.18904109589,1648,0,93,,,,
1883,3,10,1883,3,17,11,1883.20821917808,1854,1,115,,,,
1883,3,17,1883,3,24,12,1883.22739726027,1887,0,146,,,,
1883,3,24,1883,3,31,13,1883.24657534247,2148,0,150,,,,
1883,3,31,1883,4,7,14,1883.26575342466,1940,1,154,,,,
1883,4,7,1883,4,14,15,1883.28493150685,1803,0,143,,,,
1883,4,14,1883,4,21,16,1883.30410958904,1755,1,150,,,,
1883,4,21,1883,4,28,17,1883.32328767123,1635,2,123,,,,
1883,4,28,1883,5,5,18,1883.34246575342,1504,1,110,,,,
1883,5,5,1883,5,12,18,1883.36164383562,1653,0,114,,,,
1883,5,12,1883,5,19,20,1883.38082191781,1530,0,88,,,,
1883,5,19,1883,5,26,21,1883.4,1518,0,87,,,,
1883,5,26,1883,6,2,22,1883.41917808219,1405,0,84,,,,
