# Daily mortality in Canada, 1951-1999
# These data were extracted by Junling Ma from the Canadian Mortality Database (CMD) at Statistics Canada in Ottawa in January 2005.  They were released from StatCan premises with the permission of Jean-Marie Berthelot.
# The data are aggregated across the entire country for each day
# Censored data (<3) are replaced by 1
# The data columns are: pop = population of Canada as a whole, acm = all-cause mortality, rcm = mortality from respiratory and circulatory causes and pim = mortality from pneumonia and influenza
# Junling Ma's original file Canada_daily is a space-delimited plain text file.  This spreadsheet was created by Laxmi Pandit in Nov 2007
year,month,day,numdate,pop,acm,rcm,pim
1960,7,28,1960.57534,18080283,354,175,11
1960,7,29,1960.57808,18081289,326,167,6
1960,7,30,1960.58082,18082295,381,218,16
1960,7,31,1960.58356,18083301,351,199,11
1960,8,1,1960.5863,18084307,356,179,5
1960,8,2,1960.58904,18085313,384,194,10
1960,8,3,1960.59178,18086319,352,194,9
1960,8,4,1960.59452,18087326,324,171,9
1960,8,5,1960.59726,18088332,351,181,13
1960,8,6,1960.6,18089338,361,174,6
1960,8,7,1960.60274,18090344,332,162,12
1960,8,8,1960.60548,18091350,360,175,14
1960,8,9,1960.60822,18092356,341,180,12
1960,8,10,1960.61096,18093362,320,176,5
1960,8,11,1960.6137,18094369,333,193,12
1960,8,12,1960.61644,18095375,343,180,12
1960,8,13,1960.61918,18096381,379,199,7
1960,8,14,1960.62192,18097387,358,176,11
1960,8,15,1960.62466,18098393,334,186,10
1960,8,16,1960.6274,18099399,315,160,10
1960,8,17,1960.63014,18100405,357,198,13
1960,8,18,1960.63288,18101412,355,193,9
1960,8,19,1960.63562,18102418,393,213,11
1960,8,20,1960.63836,18103424,384,209,12
1960,8,21,1960.6411,18104430,374,179,7
1960,8,22,1960.64384,18105436,354,157,5
1960,8,23,1960.64658,18106442,342,191,11
1960,8,24,1960.64932,18107448,325,168,7
1960,8,25,1960.65205,18108455,318,178,6
1960,8,26,1960.65479,18109461,380,191,13
1960,8,27,1960.65753,18110467,346,151,8
1960,8,28,1960.66027,18111473,371,183,7
1960,8,29,1960.66301,18112479,364,190,13
1960,8,30,1960.66575,18113485,339,178,6
1960,8,31,1960.66849,18114491,354,201,8
1960,9,1,1960.67123,18115498,334,179,9
1960,9,2,1960.67397,18116504,342,194,9
1960,9,3,1960.67671,18117510,362,198,13
1960,9,4,1960.67945,18118516,345,171,8
1960,9,5,1960.68219,18119522,347,186,5
1960,9,6,1960.68493,18120528,323,176,8
1960,9,7,1960.68767,18121534,365,186,9
1960,9,8,1960.69041,18122540,388,203,10
1960,9,9,1960.69315,18123547,390,219,15
1960,9,10,1960.69589,18124553,347,180,16
1960,9,11,1960.69863,18125559,314,158,4
1960,9,12,1960.70137,18126565,372,205,10
1960,9,13,1960.70411,18127571,326,166,9
1960,9,14,1960.70685,18128577,362,200,14
1960,9,15,1960.70959,18129583,351,168,9
1960,9,16,1960.71233,18130590,347,188,12
1960,9,17,1960.71507,18131596,400,208,10
1960,9,18,1960.71781,18132602,326,163,3
1960,9,19,1960.72055,18133608,392,214,13
1960,9,20,1960.72329,18134614,345,197,11
1960,9,21,1960.72603,18135620,363,190,10
1960,9,22,1960.72877,18136626,348,194,11
1960,9,23,1960.73151,18137633,346,178,12
1960,9,24,1960.73425,18138639,370,192,11
1960,9,25,1960.73699,18139645,355,188,9
1960,9,26,1960.73973,18140651,356,195,10
1960,9,27,1960.74247,18141657,365,203,16
1960,9,28,1960.74521,18142663,377,191,12
1960,9,29,1960.74795,18143669,358,187,13
1960,9,30,1960.75068,18144676,353,192,14
1960,10,1,1960.75342,18145682,363,186,12
1960,10,2,1960.75616,18146688,429,245,12
1960,10,3,1960.7589,18147694,391,212,9
1960,10,4,1960.76164,18148700,368,201,13
1960,10,5,1960.76438,18149706,364,191,12
1960,10,6,1960.76712,18150712,381,225,15
1960,10,7,1960.76986,18151719,401,202,14
1960,10,8,1960.7726,18152725,396,212,11
1960,10,9,1960.77534,18153731,404,237,20
1960,10,10,1960.77808,18154737,357,177,12
1960,10,11,1960.78082,18155743,355,190,15
1960,10,12,1960.78356,18156749,362,205,17
1960,10,13,1960.7863,18157755,372,207,17
1960,10,14,1960.78904,18158761,394,204,12
1960,10,15,1960.79178,18159768,401,231,23
1960,10,16,1960.79452,18160774,377,181,14
1960,10,17,1960.79726,18161780,400,227,14
1960,10,18,1960.8,18162786,367,192,14
1960,10,19,1960.80274,18163792,356,185,12
1960,10,20,1960.80548,18164798,372,210,20
1960,10,21,1960.80822,18165804,339,191,8
1960,10,22,1960.81096,18166811,433,237,20
1960,10,23,1960.8137,18167817,384,215,15
1960,10,24,1960.81644,18168823,379,234,15
1960,10,25,1960.81918,18169829,384,204,21
1960,10,26,1960.82192,18170835,410,244,15
1960,10,27,1960.82466,18171841,370,189,18
1960,10,28,1960.8274,18172847,364,199,10
1960,10,29,1960.83014,18173854,361,197,13
1960,10,30,1960.83288,18174860,406,213,15
1960,10,31,1960.83562,18175866,380,237,19
1960,11,1,1960.83836,18176872,322,171,10
1960,11,2,1960.8411,18177878,375,204,14
1960,11,3,1960.84384,18178884,345,182,12
1960,11,4,1960.84658,18179890,354,195,12
1960,11,5,1960.84932,18180897,410,219,11
1960,11,6,1960.85205,18181903,384,204,15
1960,11,7,1960.85479,18182909,390,218,14
1960,11,8,1960.85753,18183915,408,222,13
1960,11,9,1960.86027,18184921,370,194,14
1960,11,10,1960.86301,18185927,412,236,25
1960,11,11,1960.86575,18186933,357,192,14
1960,11,12,1960.86849,18187940,388,202,16
1960,11,13,1960.87123,18188946,345,205,18
1960,11,14,1960.87397,18189952,384,224,16
1960,11,15,1960.87671,18190958,402,238,17
1960,11,16,1960.87945,18191964,376,239,26
1960,11,17,1960.88219,18192970,358,208,25
1960,11,18,1960.88493,18193976,370,216,21
1960,11,19,1960.88767,18194983,409,227,23
1960,11,20,1960.89041,18195989,371,217,13
1960,11,21,1960.89315,18196995,396,242,13
1960,11,22,1960.89589,18198001,414,231,16
1960,11,23,1960.89863,18199007,348,187,11
1960,11,24,1960.90137,18200013,388,227,17
1960,11,25,1960.90411,18201019,386,220,15
1960,11,26,1960.90685,18202025,404,213,18
1960,11,27,1960.90959,18203032,365,204,22
1960,11,28,1960.91233,18204038,398,243,14
1960,11,29,1960.91507,18205044,384,204,18
1960,11,30,1960.91781,18206050,397,218,15
1960,12,1,1960.92055,18207056,395,219,15
1960,12,2,1960.92329,18208062,402,223,10
1960,12,3,1960.92603,18209068,369,195,14
1960,12,4,1960.92877,18210075,371,200,18
1960,12,5,1960.93151,18211081,420,258,24
1960,12,6,1960.93425,18212087,406,245,18
1960,12,7,1960.93699,18213093,385,224,17
1960,12,8,1960.93973,18214099,383,225,22
1960,12,9,1960.94247,18215105,403,235,25
1960,12,10,1960.94521,18216111,394,213,23
1960,12,11,1960.94795,18217118,359,213,24
1960,12,12,1960.95068,18218124,427,248,17
1960,12,13,1960.95342,18219130,371,216,21
1960,12,14,1960.95616,18220136,408,244,20
1960,12,15,1960.9589,18221142,410,232,24
1960,12,16,1960.96164,18222148,404,234,20
1960,12,17,1960.96438,18223154,451,244,22
1960,12,18,1960.96712,18224161,400,228,21
1960,12,19,1960.96986,18225167,395,240,15
1960,12,20,1960.9726,18226173,402,234,18
1960,12,21,1960.97534,18227179,444,262,24
1960,12,22,1960.97808,18228185,394,249,24
1960,12,23,1960.98082,18229191,416,245,21
1960,12,24,1960.98356,18230197,397,227,21
1960,12,25,1960.9863,18231204,394,233,23
1960,12,26,1960.98904,18232210,480,276,30
1960,12,27,1960.99178,18233216,414,255,24
1960,12,28,1960.99452,18234222,388,239,24
1960,12,29,1960.99726,18235228,409,245,22
1960,12,30,1961,18236234,435,230,23
1960,12,31,1961.00274,18237240,402,231,18
1961,1,1,1961.00274,18238247,428,233,23
1961,1,2,1961.00548,18239191,424,241,24
1961,1,3,1961.00822,18240136,421,239,22
1961,1,4,1961.01096,18241081,425,257,32
1961,1,5,1961.0137,18242025,428,265,20
1961,1,6,1961.01644,18242970,416,231,18
1961,1,7,1961.01918,18243915,399,250,20
1961,1,8,1961.02192,18244859,398,253,17
1961,1,9,1961.02466,18245804,429,241,14
1961,1,10,1961.0274,18246749,417,240,19
1961,1,11,1961.03014,18247693,430,260,36
1961,1,12,1961.03288,18248638,380,228,24
1961,1,13,1961.03562,18249583,437,249,26
1961,1,14,1961.03836,18250527,429,262,29
1961,1,15,1961.0411,18251472,380,230,30
1961,1,16,1961.04384,18252417,393,229,21
1961,1,17,1961.04658,18253361,346,201,17
1961,1,18,1961.04932,18254306,356,211,19
1961,1,19,1961.05205,18255251,388,234,19
1961,1,20,1961.05479,18256196,384,232,24
1961,1,21,1961.05753,18257140,436,244,22
1961,1,22,1961.06027,18258085,384,230,21
1961,1,23,1961.06301,18259030,402,240,15
1961,1,24,1961.06575,18259974,390,222,19
1961,1,25,1961.06849,18260919,360,192,21
1961,1,26,1961.07123,18261864,423,257,25
1961,1,27,1961.07397,18262808,412,243,20
1961,1,28,1961.07671,18263753,412,239,24
1961,1,29,1961.07945,18264698,456,252,15
1961,1,30,1961.08219,18265642,408,249,20
1961,1,31,1961.08493,18266587,405,228,20
1961,2,1,1961.08767,18267532,405,240,29
1961,2,2,1961.09041,18268476,391,237,15
1961,2,3,1961.09315,18269421,460,283,20
1961,2,4,1961.09589,18270366,420,241,28
1961,2,5,1961.09863,18271310,437,241,24
1961,2,6,1961.10137,18272255,404,238,26
1961,2,7,1961.10411,18273200,390,236,18
1961,2,8,1961.10685,18274145,381,209,13
1961,2,9,1961.10959,18275089,433,252,26
1961,2,10,1961.11233,18276034,414,234,18
1961,2,11,1961.11507,18276979,411,225,23
1961,2,12,1961.11781,18277923,401,230,15
1961,2,13,1961.12055,18278868,390,232,20
1961,2,14,1961.12329,18279813,375,227,15
1961,2,15,1961.12603,18280757,351,200,20
1961,2,16,1961.12877,18281702,366,208,16
1961,2,17,1961.13151,18282647,377,194,16
1961,2,18,1961.13425,18283591,416,243,26
1961,2,19,1961.13699,18284536,386,216,23
1961,2,20,1961.13973,18285481,408,236,15
1961,2,21,1961.14247,18286425,369,212,20
1961,2,22,1961.14521,18287370,372,220,16
1961,2,23,1961.14795,18288315,402,215,23
1961,2,24,1961.15068,18289259,385,233,16
1961,2,25,1961.15342,18290204,380,216,15
1961,2,26,1961.15616,18291149,410,220,22
1961,2,27,1961.1589,18292094,376,221,17
1961,2,28,1961.16164,18293038,403,228,24
1961,3,1,1961.16438,18293983,370,207,8
1961,3,2,1961.16712,18294928,414,235,16
1961,3,3,1961.16986,18295872,386,223,20
1961,3,4,1961.1726,18296817,377,206,16
1961,3,5,1961.17534,18297762,358,207,12
1961,3,6,1961.17808,18298706,413,233,15
1961,3,7,1961.18082,18299651,373,227,12
1961,3,8,1961.18356,18300596,352,209,17
1961,3,9,1961.1863,18301540,428,268,28
1961,3,10,1961.18904,18302485,405,232,13
1961,3,11,1961.19178,18303430,367,217,10
1961,3,12,1961.19452,18304374,417,239,19
1961,3,13,1961.19726,18305319,387,212,15
1961,3,14,1961.2,18306264,415,224,12
1961,3,15,1961.20274,18307209,402,249,28
1961,3,16,1961.20548,18308153,387,218,19
1961,3,17,1961.20822,18309098,409,216,18
1961,3,18,1961.21096,18310043,404,225,11
1961,3,19,1961.2137,18310987,382,233,16
1961,3,20,1961.21644,18311932,411,232,17
1961,3,21,1961.21918,18312877,389,210,16
1961,3,22,1961.22192,18313821,392,215,19
1961,3,23,1961.22466,18314766,377,201,14
1961,3,24,1961.2274,18315711,413,233,26
1961,3,25,1961.23014,18316655,422,240,23
1961,3,26,1961.23288,18317600,370,219,13
1961,3,27,1961.23562,18318545,413,240,17
1961,3,28,1961.23836,18319489,399,236,21
1961,3,29,1961.2411,18320434,388,218,11
1961,3,30,1961.24384,18321379,371,199,19
1961,3,31,1961.24658,18322323,410,221,21
1961,4,1,1961.24932,18323268,399,239,13
1961,4,2,1961.25205,18324213,381,223,17
1961,4,3,1961.25479,18325158,414,246,21
1961,4,4,1961.25753,18326102,397,234,16
1961,4,5,1961.26027,18327047,460,251,24
1961,4,6,1961.26301,18327992,390,233,23
1961,4,7,1961.26575,18328936,408,240,25
1961,4,8,1961.26849,18329881,416,230,21
1961,4,9,1961.27123,18330826,392,233,16
1961,4,10,1961.27397,18331770,445,257,20
1961,4,11,1961.27671,18332715,367,221,24
1961,4,12,1961.27945,18333660,377,221,17
1961,4,13,1961.28219,18334604,420,257,20
1961,4,14,1961.28493,18335549,434,224,24
1961,4,15,1961.28767,18336494,404,233,19
1961,4,16,1961.29041,18337438,361,207,25
1961,4,17,1961.29315,18338383,417,242,20
1961,4,18,1961.29589,18339328,385,227,15
1961,4,19,1961.29863,18340272,383,222,23
1961,4,20,1961.30137,18341217,426,244,24
1961,4,21,1961.30411,18342162,429,247,21
1961,4,22,1961.30685,18343107,438,259,25
1961,4,23,1961.30959,18344051,400,232,14
1961,4,24,1961.31233,18344996,382,216,13
1961,4,25,1961.31507,18345941,374,202,20
1961,4,26,1961.31781,18346885,356,210,24
1961,4,27,1961.32055,18347830,392,233,21
1961,4,28,1961.32329,18348775,421,250,16
1961,4,29,1961.32603,18349719,376,203,15
1961,4,30,1961.32877,18350664,389,228,26
1961,5,1,1961.33151,18351609,410,222,25
1961,5,2,1961.33425,18352553,380,220,19
1961,5,3,1961.33699,18353498,382,213,17
1961,5,4,1961.33973,18354443,372,217,14
1961,5,5,1961.34247,18355387,402,214,11
1961,5,6,1961.34521,18356332,423,233,16
1961,5,7,1961.34795,18357277,388,236,17
1961,5,8,1961.35068,18358221,400,224,17
1961,5,9,1961.35342,18359166,387,220,15
1961,5,10,1961.35616,18360111,387,218,12
1961,5,11,1961.3589,18361056,395,221,11
1961,5,12,1961.36164,18362000,450,258,22
1961,5,13,1961.36438,18362945,397,213,14
1961,5,14,1961.36712,18363890,418,253,20
1961,5,15,1961.36986,18364834,419,245,16
1961,5,16,1961.3726,18365779,359,196,8
1961,5,17,1961.37534,18366724,366,215,9
1961,5,18,1961.37808,18367668,368,212,12
1961,5,19,1961.38082,18368613,370,218,13
1961,5,20,1961.38356,18369558,405,216,15
1961,5,21,1961.3863,18370502,437,237,11
1961,5,22,1961.38904,18371447,356,200,15
1961,5,23,1961.39178,18372392,413,246,13
1961,5,24,1961.39452,18373336,364,192,14
1961,5,25,1961.39726,18374281,400,233,18
1961,5,26,1961.4,18375226,391,227,16
1961,5,27,1961.40274,18376171,376,202,11
1961,5,28,1961.40548,18377115,412,228,16
1961,5,29,1961.40822,18378060,386,231,11
1961,5,30,1961.41096,18379005,373,207,17
1961,5,31,1961.4137,18379949,372,200,18
1961,6,1,1961.41644,18380894,401,211,13
1961,6,2,1961.41918,18381839,371,226,13
1961,6,3,1961.42192,18382783,379,221,15
1961,6,4,1961.42466,18383728,403,216,9
1961,6,5,1961.4274,18384673,398,229,18
1961,6,6,1961.43014,18385617,375,198,13
1961,6,7,1961.43288,18386562,388,235,16
1961,6,8,1961.43562,18387507,381,227,12
1961,6,9,1961.43836,18388451,402,229,16
1961,6,10,1961.4411,18389396,382,220,14
1961,6,11,1961.44384,18390341,413,221,12
1961,6,12,1961.44658,18391285,410,221,10
1961,6,13,1961.44932,18392230,392,212,8
1961,6,14,1961.45205,18393175,344,168,10
1961,6,15,1961.45479,18394120,355,197,7
1961,6,16,1961.45753,18395064,340,179,9
1961,6,17,1961.46027,18396009,400,194,13
1961,6,18,1961.46301,18396954,371,204,10
1961,6,19,1961.46575,18397898,394,228,22
1961,6,20,1961.46849,18398843,348,186,9
1961,6,21,1961.47123,18399788,387,225,10
1961,6,22,1961.47397,18400732,373,197,7
1961,6,23,1961.47671,18401677,404,213,10
1961,6,24,1961.47945,18402622,373,198,12
1961,6,25,1961.48219,18403566,377,193,9
1961,6,26,1961.48493,18404511,391,226,19
1961,6,27,1961.48767,18405456,345,186,7
1961,6,28,1961.49041,18406400,385,206,15
1961,6,29,1961.49315,18407345,392,207,15
1961,6,30,1961.49589,18408290,380,203,12
1961,7,1,1961.49863,18409234,389,225,13
1961,7,2,1961.50137,18410179,364,200,11
1961,7,3,1961.50411,18411124,371,215,16
1961,7,4,1961.50685,18412069,349,204,8
1961,7,5,1961.50959,18413013,352,192,7
1961,7,6,1961.51233,18413958,368,197,11
1961,7,7,1961.51507,18414903,375,202,8
1961,7,8,1961.51781,18415847,373,207,18
1961,7,9,1961.52055,18416792,417,210,12
1961,7,10,1961.52329,18417737,366,214,12
1961,7,11,1961.52603,18418681,360,188,5
1961,7,12,1961.52877,18419626,384,219,15
1961,7,13,1961.53151,18420571,408,212,10
1961,7,14,1961.53425,18421515,378,190,13
1961,7,15,1961.53699,18422460,382,197,4
1961,7,16,1961.53973,18423405,372,198,12
1961,7,17,1961.54247,18424349,341,185,12
1961,7,18,1961.54521,18425294,336,181,4
1961,7,19,1961.54795,18426239,338,178,8
1961,7,20,1961.55068,18427183,375,197,8
1961,7,21,1961.55342,18428128,402,222,13
1961,7,22,1961.55616,18429073,391,195,11
1961,7,23,1961.5589,18430018,437,235,14
1961,7,24,1961.56164,18430962,392,214,6
1961,7,25,1961.56438,18431907,363,179,14
1961,7,26,1961.56712,18432852,337,176,8
1961,7,27,1961.56986,18433796,367,193,9
1961,7,28,1961.5726,18434741,373,194,11
1961,7,29,1961.57534,18435686,396,204,13
1961,7,30,1961.57808,18436630,365,184,11
1961,7,31,1961.58082,18437575,340,185,13
1961,8,1,1961.58356,18438520,351,181,10
1961,8,2,1961.5863,18439464,379,191,8
1961,8,3,1961.58904,18440409,369,184,10
1961,8,4,1961.59178,18441354,369,206,8
1961,8,5,1961.59452,18442298,321,178,5
1961,8,6,1961.59726,18443243,369,191,5
1961,8,7,1961.6,18444188,390,217,9
1961,8,8,1961.60274,18445133,350,196,4
1961,8,9,1961.60548,18446077,340,180,11
1961,8,10,1961.60822,18447022,380,188,7
1961,8,11,1961.61096,18447967,328,193,15
1961,8,12,1961.6137,18448911,350,180,12
1961,8,13,1961.61644,18449856,377,200,7
1961,8,14,1961.61918,18450801,360,200,8
1961,8,15,1961.62192,18451745,340,170,13
1961,8,16,1961.62466,18452690,369,201,12
1961,8,17,1961.6274,18453635,311,173,11
1961,8,18,1961.63014,18454579,341,178,10
1961,8,19,1961.63288,18455524,383,207,16
1961,8,20,1961.63562,18456469,383,205,8
1961,8,21,1961.63836,18457413,361,199,9
1961,8,22,1961.6411,18458358,349,202,10
1961,8,23,1961.64384,18459303,368,202,7
1961,8,24,1961.64658,18460247,370,214,13
1961,8,25,1961.64932,18461192,367,174,8
1961,8,26,1961.65205,18462137,352,187,9
1961,8,27,1961.65479,18463082,350,186,13
1961,8,28,1961.65753,18464026,328,177,8
1961,8,29,1961.66027,18464971,358,190,8
1961,8,30,1961.66301,18465916,361,210,11
1961,8,31,1961.66575,18466860,346,179,9
1961,9,1,1961.66849,18467805,377,187,9
1961,9,2,1961.67123,18468750,389,203,14
1961,9,3,1961.67397,18469694,377,199,11
1961,9,4,1961.67671,18470639,381,200,12
1961,9,5,1961.67945,18471584,387,206,11
1961,9,6,1961.68219,18472528,355,186,11
1961,9,7,1961.68493,18473473,350,193,3
1961,9,8,1961.68767,18474418,356,187,8
1961,9,9,1961.69041,18475362,391,205,14
1961,9,10,1961.69315,18476307,375,205,10
1961,9,11,1961.69589,18477252,421,232,17
1961,9,12,1961.69863,18478196,364,193,13
1961,9,13,1961.70137,18479141,348,194,15
1961,9,14,1961.70411,18480086,316,151,10
1961,9,15,1961.70685,18481031,335,169,8
1961,9,16,1961.70959,18481975,357,201,12
1961,9,17,1961.71233,18482920,337,156,6
1961,9,18,1961.71507,18483865,362,199,14
1961,9,19,1961.71781,18484809,344,198,11
1961,9,20,1961.72055,18485754,377,226,10
1961,9,21,1961.72329,18486699,368,193,11
1961,9,22,1961.72603,18487643,333,172,14
1961,9,23,1961.72877,18488588,409,184,14
1961,9,24,1961.73151,18489533,367,198,10
1961,9,25,1961.73425,18490477,371,211,16
1961,9,26,1961.73699,18491422,356,178,14
1961,9,27,1961.73973,18492367,331,177,11
1961,9,28,1961.74247,18493311,346,183,8
1961,9,29,1961.74521,18494256,350,198,17
1961,9,30,1961.74795,18495201,401,223,9
1961,10,1,1961.75068,18496145,366,212,13
1961,10,2,1961.75342,18497090,383,202,7
1961,10,3,1961.75616,18498035,377,197,13
1961,10,4,1961.7589,18498980,349,184,11
1961,10,5,1961.76164,18499924,372,202,10
1961,10,6,1961.76438,18500869,388,209,17
1961,10,7,1961.76712,18501814,462,255,10
1961,10,8,1961.76986,18502758,401,204,8
1961,10,9,1961.7726,18503703,355,217,16
1961,10,10,1961.77534,18504648,389,215,14
1961,10,11,1961.77808,18505592,361,199,14
1961,10,12,1961.78082,18506537,333,166,12
1961,10,13,1961.78356,18507482,397,230,19
1961,10,14,1961.7863,18508426,412,233,18
1961,10,15,1961.78904,18509371,345,187,11
1961,10,16,1961.79178,18510316,393,220,8
1961,10,17,1961.79452,18511260,372,208,16
1961,10,18,1961.79726,18512205,381,207,19
1961,10,19,1961.8,18513150,406,227,12
1961,10,20,1961.80274,18514095,348,213,17
1961,10,21,1961.80548,18515039,418,219,14
1961,10,22,1961.80822,18515984,363,200,9
1961,10,23,1961.81096,18516929,398,235,9
1961,10,24,1961.8137,18517873,373,217,9
1961,10,25,1961.81644,18518818,388,212,22
1961,10,26,1961.81918,18519763,389,217,13
1961,10,27,1961.82192,18520707,358,193,15
1961,10,28,1961.82466,18521652,395,189,15
1961,10,29,1961.8274,18522597,394,220,14
1961,10,30,1961.83014,18523541,390,198,13
1961,10,31,1961.83288,18524486,383,204,14
1961,11,1,1961.83562,18525431,370,209,9
1961,11,2,1961.83836,18526375,398,212,14
1961,11,3,1961.8411,18527320,407,224,18
1961,11,4,1961.84384,18528265,369,187,11
1961,11,5,1961.84658,18529209,377,199,11
1961,11,6,1961.84932,18530154,378,219,16
1961,11,7,1961.85205,18531099,379,194,15
1961,11,8,1961.85479,18532044,334,206,12
1961,11,9,1961.85753,18532988,408,223,26
1961,11,10,1961.86027,18533933,388,206,14
1961,11,11,1961.86301,18534878,402,230,22
1961,11,12,1961.86575,18535822,415,216,14
1961,11,13,1961.86849,18536767,387,228,17
1961,11,14,1961.87123,18537712,413,240,23
1961,11,15,1961.87397,18538656,366,197,18
1961,11,16,1961.87671,18539601,370,212,12
1961,11,17,1961.87945,18540546,382,201,12
1961,11,18,1961.88219,18541490,387,217,10
1961,11,19,1961.88493,18542435,367,209,16
1961,11,20,1961.88767,18543380,390,226,19
1961,11,21,1961.89041,18544324,403,236,22
1961,11,22,1961.89315,18545269,379,215,15
1961,11,23,1961.89589,18546214,382,210,16
1961,11,24,1961.89863,18547158,384,232,9
1961,11,25,1961.90137,18548103,399,222,21
1961,11,26,1961.90411,18549048,353,207,20
1961,11,27,1961.90685,18549993,364,206,21
1961,11,28,1961.90959,18550937,343,199,22
1961,11,29,1961.91233,18551882,390,214,18
1961,11,30,1961.91507,18552827,359,213,18
1961,12,1,1961.91781,18553771,428,234,11
1961,12,2,1961.92055,18554716,425,229,14
1961,12,3,1961.92329,18555661,383,237,13
1961,12,4,1961.92603,18556605,417,249,11
1961,12,5,1961.92877,18557550,373,206,15
1961,12,6,1961.93151,18558495,385,215,13
1961,12,7,1961.93425,18559439,404,228,21
1961,12,8,1961.93699,18560384,385,228,20
1961,12,9,1961.93973,18561329,402,225,18
1961,12,10,1961.94247,18562273,426,231,19
1961,12,11,1961.94521,18563218,406,226,18
1961,12,12,1961.94795,18564163,394,224,19
1961,12,13,1961.95068,18565107,388,229,11
1961,12,14,1961.95342,18566052,414,248,17
1961,12,15,1961.95616,18566997,409,221,17
1961,12,16,1961.9589,18567942,408,211,14
1961,12,17,1961.96164,18568886,396,230,23
1961,12,18,1961.96438,18569831,421,253,17
1961,12,19,1961.96712,18570776,406,225,14
